protein_id	id_type
WJJ09219.1	GenBank
WJJ09220.1	GenBank
WJJ09221.1	GenBank
WJJ09222.1	GenBank
WJJ09223.1	GenBank
WJJ09224.1	GenBank
WJJ09225.1	GenBank
WJJ09226.1	GenBank
WJJ09227.1	GenBank
WJJ09228.1	GenBank
WJJ09229.1	GenBank
CH63R_05468	Not in NCBI
CH63R_05469	Not in NCBI
CH63R_05470	Not in NCBI
CH63R_05471	Not in NCBI
J3U88_04895	Not in NCBI
J3U88_04900	Not in NCBI
J3U88_04905	Not in NCBI
J3U88_04910	Not in NCBI
J3U88_04915	Not in NCBI
J3U88_04920	Not in NCBI
J3U88_04925	Not in NCBI
J3U88_04930	Not in NCBI
J3U88_04935	Not in NCBI
J3U88_04940	Not in NCBI
J3U88_04945	Not in NCBI
J3U88_04950	Not in NCBI
J3U88_04955	Not in NCBI
J3U88_12545	Not in NCBI
J3U88_12550	Not in NCBI
J3U88_12555	Not in NCBI
J3U88_12560	Not in NCBI
J3U88_12565	Not in NCBI
J3U88_12570	Not in NCBI
J3U88_12575	Not in NCBI
J3U88_12580	Not in NCBI
J3U88_12585	Not in NCBI
J3U88_12590	Not in NCBI
J3U88_12595	Not in NCBI
J3U88_12600	Not in NCBI
J3U88_12605	Not in NCBI
J3U88_12610	Not in NCBI
J3U88_12615	Not in NCBI
J3U88_12620	Not in NCBI
J3U88_12625	Not in NCBI
J3U88_12630	Not in NCBI
J3U88_12635	Not in NCBI
J3U88_12640	Not in NCBI
J3U88_12645	Not in NCBI
J3U88_12650	Not in NCBI
J3U88_09265	Not in NCBI
J3U88_09270	Not in NCBI
J3U88_09275	Not in NCBI
J3U88_09280	Not in NCBI
J3U88_09285	Not in NCBI
J3U88_09290	Not in NCBI
J3U88_09295	Not in NCBI
J3U88_09300	Not in NCBI
J3U88_09305	Not in NCBI
J3U88_09310	Not in NCBI
J3U88_09315	Not in NCBI
J3U88_09320	Not in NCBI
J3U88_09325	Not in NCBI
F6W96_21250	Not in NCBI
F6W96_21255	Not in NCBI
F6W96_21260	Not in NCBI
F6W96_21265	Not in NCBI
F6W96_21270	Not in NCBI
F6W96_21275	Not in NCBI
F6W96_21280	Not in NCBI
F6W96_21285	Not in NCBI
F6W96_21290	Not in NCBI
F6W96_21295	Not in NCBI
F6W96_21300	Not in NCBI
F6W96_21305	Not in NCBI
F6W96_21310	Not in NCBI
F6W96_21315	Not in NCBI
F6W96_21320	Not in NCBI
F6W96_21325	Not in NCBI
F6W96_21330	Not in NCBI
F6W96_21335	Not in NCBI
NopA	Not in NCBI
AWN90_28360	Not in NCBI
AWN90_28365	Not in NCBI
AWN90_28370	Not in NCBI
AWN90_28375	Not in NCBI
NopB	Not in NCBI
SAMN02745163_01864	Not in NCBI
SAMN02745163_01865	Not in NCBI
SAMN02745163_01866	Not in NCBI
SAMN02745163_01867	Not in NCBI
SAMN02745163_01868	Not in NCBI
CQR66061.1	GenBank
CQR66062.1	GenBank
CQR66063.1	GenBank
CQR66064.1	GenBank
CQR66065.1	GenBank
CQR66066.1	GenBank
CQR66067.1	GenBank
CQR66068.1	GenBank
CQR66069.1	GenBank
CQR66070.1	GenBank
CQR66071.1	GenBank
CQR66072.1	GenBank
ORPV_882	Not in NCBI
MAA_08549	Not in NCBI
MAA_08550	Not in NCBI
MAA_08551	Not in NCBI
MAA_08552	Not in NCBI
MAA_08553	Not in NCBI
MAA_08554	Not in NCBI
WWQ80776.1	GenBank
WWQ80775.1	GenBank
WWQ80773.1	GenBank
WWQ80774.1	GenBank
WWQ80777.1	GenBank
WMP36085.1	GenBank
WMP36086.1	GenBank
WMP36087.1	GenBank
WMP36088.1	GenBank
WMP36089.1	GenBank
WMP36090.1	GenBank
WMP36091.1	GenBank
WMP36092.1	GenBank
WMP36093.1	GenBank
WMP36094.1	GenBank
WMP36095.1	GenBank
WMP36096.1	GenBank
WMP36097.1	GenBank
WMP36098.1	GenBank
WMP36099.1	GenBank
WMP36100.1	GenBank
WMP36101.1	GenBank
WMP36102.1	GenBank
WMP36103.1	GenBank
WMP36104.1	GenBank
WMP36105.1	GenBank
WMP36106.1	GenBank
AS97_20280	Not in NCBI
AS97_41295	Not in NCBI
AS97_20295	Not in NCBI
AS97_20300	Not in NCBI
AS97_41300	Not in NCBI
AS97_41305	Not in NCBI
BET19860.1	GenBank
BET19861.1	GenBank
BET19862.1	GenBank
BET19863.1	GenBank
WGJ63575.1	GenBank
WGJ63576.1	GenBank
WGJ63577.1	GenBank
WGJ63578.1	GenBank
ELY51_RS21880	Not in NCBI
ELY51_RS21885	Not in NCBI
ELY51_RS21890	Not in NCBI
ELY51_RS21895	Not in NCBI
ELY51_RS21900	Not in NCBI
ELY51_RS21905	Not in NCBI
ELY51_RS21910	Not in NCBI
ELY51_RS21915	Not in NCBI
ELY51_RS21920	Not in NCBI
ELY51_RS21925	Not in NCBI
ELY51_RS21930	Not in NCBI
ELY51_RS21935	Not in NCBI
ELY51_RS21940	Not in NCBI
ELY51_RS21945	Not in NCBI
ELY51_RS21950	Not in NCBI
ELY51_RS21955	Not in NCBI
ELY51_RS21960	Not in NCBI
ELY51_RS21965	Not in NCBI
ELY51_RS21970	Not in NCBI
ELY51_RS21975	Not in NCBI
ELY51_RS21980	Not in NCBI
ELY51_RS21990	Not in NCBI
ELY51_RS21995	Not in NCBI
ELY51_RS22000	Not in NCBI
ELY51_RS22010	Not in NCBI
ELY51_RS37995	Not in NCBI
ELY51_RS22015	Not in NCBI
ELY51_RS22020	Not in NCBI
ELY51_RS22025	Not in NCBI
ELY51_RS22030	Not in NCBI
ELY51_RS22035	Not in NCBI
ELY51_RS22040	Not in NCBI
ELY51_RS22045	Not in NCBI
ELY51_RS22050	Not in NCBI
ELY51_RS22055	Not in NCBI
ELY51_RS22065	Not in NCBI
ELY51_RS22070	Not in NCBI
ELY51_RS22075	Not in NCBI
ELY51_RS22080	Not in NCBI
ELY51_RS22085	Not in NCBI
ELY51_RS22090	Not in NCBI
ELY51_RS22095	Not in NCBI
ELY51_RS22100	Not in NCBI
ELY51_RS22105	Not in NCBI
ELY51_RS22110	Not in NCBI
ELY51_RS22115	Not in NCBI
ELY51_RS22120	Not in NCBI
ELY51_RS22125	Not in NCBI
ELY51_RS22130	Not in NCBI
ELY51_RS22135	Not in NCBI
ELY51_RS22140	Not in NCBI
ELY51_RS22145	Not in NCBI
ELY51_RS22150	Not in NCBI
ELY51_RS22155	Not in NCBI
ELY51_RS37830	Not in NCBI
ELY51_RS22170	Not in NCBI
ELY51_RS22175	Not in NCBI
ELY51_RS22180	Not in NCBI
ELY51_RS22185	Not in NCBI
ELY51_RS22190	Not in NCBI
ELY51_RS22195	Not in NCBI
ELY51_RS22200	Not in NCBI
ELY51_RS22210	Not in NCBI
ELY51_RS22215	Not in NCBI
ELY51_RS22220	Not in NCBI
ELY51_RS22225	Not in NCBI
ELY51_RS22230	Not in NCBI
ELY51_RS22235	Not in NCBI
ELY51_RS22240	Not in NCBI
ELY51_RS22245	Not in NCBI
ELY51_RS22250	Not in NCBI
ELY51_RS22255	Not in NCBI
ELY51_RS22260	Not in NCBI
ELY51_RS22265	Not in NCBI
ELY51_RS22270	Not in NCBI
ELY51_RS22275	Not in NCBI
ELY51_RS22280	Not in NCBI
ELY51_RS22285	Not in NCBI
ELY51_RS22290	Not in NCBI
ELY51_RS22295	Not in NCBI
ELY51_RS22300	Not in NCBI
ELY51_RS22305	Not in NCBI
ELY51_RS22310	Not in NCBI
ELY51_RS22315	Not in NCBI
ELY51_RS22320	Not in NCBI
ELY51_RS22325	Not in NCBI
JRC61_37860	Not in NCBI
JRC61_37865	Not in NCBI
JRC61_37870	Not in NCBI
JRC61_37875	Not in NCBI
JRC61_37880	Not in NCBI
JRC61_37885	Not in NCBI
JRC61_37890	Not in NCBI
JRC61_37895	Not in NCBI
JRC61_37900	Not in NCBI
JRC61_37905	Not in NCBI
JRC61_37910	Not in NCBI
JRC61_37915	Not in NCBI
HSX37_05790	Not in NCBI
UUG66812.1	GenBank
UUG66797.1	GenBank
UUG66800.1	GenBank
UUG66785.1	GenBank
UUG66808.1	GenBank
UUG66809.1	GenBank
UUG66803.1	GenBank
UUG66786.1	GenBank
UUG66807.1	GenBank
UUG66791.1	GenBank
UUG66802.1	GenBank
UUG66790.1	GenBank
UUG66810.1	GenBank
UUG66801.1	GenBank
UUG66796.1	GenBank
UUG66799.1	GenBank
UUG66782.1	GenBank
UUG66783.1	GenBank
UUG66781.1	GenBank
UUG66784.1	GenBank
UUG66806.1	GenBank
UUG66805.1	GenBank
UUG66787.1	GenBank
UUG66789.1	GenBank
UUG66788.1	GenBank
UUG66798.1	GenBank
UUG66792.1	GenBank
UUG66794.1	GenBank
UUG66804.1	GenBank
UUG66793.1	GenBank
UUG66811.1	GenBank
UUG66813.1	GenBank
UUG66795.1	GenBank
WNZ75136.1	GenBank
WNZ75137.1	GenBank
WNZ75138.1	GenBank
WNZ75139.1	GenBank
WNZ75135.1	GenBank
WNZ75140.1	GenBank
AAS87170.1	GenBank
Psyr_2582	Not in NCBI
Psyr_2583	Not in NCBI
Psyr_2584	Not in NCBI
Psyr_2585	Not in NCBI
Psyr_2586	Not in NCBI
Psyr_2587	Not in NCBI
Psyr_2588	Not in NCBI
Psyr_2589	Not in NCBI
Psyr_2590	Not in NCBI
Psyr_2591	Not in NCBI
Psyr_2592	Not in NCBI
Psyr_2593	Not in NCBI
WDW19270.1	GenBank
WDW19271.1	GenBank
WDW19272.1	GenBank
WDW19273.1	GenBank
WDW19274.1	GenBank
WDW19275.1	GenBank
WDW19276.1	GenBank
WDW19277.1	GenBank
WDW19278.1	GenBank
WDW19279.1	GenBank
WDW19280.1	GenBank
WDW19281.1	GenBank
WDW19282.1	GenBank
WDW19283.1	GenBank
WDW19284.1	GenBank
WDW19285.1	GenBank
WDW19286.1	GenBank
WDW19287.1	GenBank
WDW19288.1	GenBank
WDW19289.1	GenBank
WDW19290.1	GenBank
WDW19291.1	GenBank
HXS80_03335	Not in NCBI
HXS80_03340	Not in NCBI
HXS80_03345	Not in NCBI
HXS80_03350	Not in NCBI
HXS80_03355	Not in NCBI
HXS80_03360	Not in NCBI
HXS80_03365	Not in NCBI
HXS80_03370	Not in NCBI
HXS80_03375	Not in NCBI
HXS80_03380	Not in NCBI
HXS80_03385	Not in NCBI
HXS80_03390	Not in NCBI
HXS80_03395	Not in NCBI
HXS80_03400	Not in NCBI
HXS80_03405	Not in NCBI
HXS80_03410	Not in NCBI
HXS80_03415	Not in NCBI
HXS80_03420	Not in NCBI
HXS80_03425	Not in NCBI
HXS80_03430	Not in NCBI
HXS80_03435	Not in NCBI
HXS80_03440	Not in NCBI
HXS80_03445	Not in NCBI
HXS80_03450	Not in NCBI
HXS80_03455	Not in NCBI
HXS80_03460	Not in NCBI
HXS80_03465	Not in NCBI
HXS80_03470	Not in NCBI
HXS80_03475	Not in NCBI
HXS80_03480	Not in NCBI
HXS80_03485	Not in NCBI
HXS80_03490	Not in NCBI
bpln_1g11290	Not in NCBI
bpln_1g11300	Not in NCBI
bpln_1g11310	Not in NCBI
bpln_1g11320	Not in NCBI
bpln_1g11330	Not in NCBI
bpln_1g11340	Not in NCBI
bpln_1g11350	Not in NCBI
bpln_1g11360	Not in NCBI
AXF50652.1	GenBank
AXF50653.1	GenBank
AXF50654.1	GenBank
AXF50656.1	GenBank
AXF50648.1	GenBank
AXF50655.1	GenBank
AXF50649.1	GenBank
AXF50650.1	GenBank
AXF50651.1	GenBank
AXF50657.1	GenBank
AXF50658.1	GenBank
AXF50659.1	GenBank
AXF50660.1	GenBank
AXF50661.1	GenBank
AXF50662.1	GenBank
AXF50663.1	GenBank
H9D14_RS04770	Not in NCBI
H9D14_RS04775	Not in NCBI
H9D14_RS04780	Not in NCBI
H9D14_RS04785	Not in NCBI
H9D14_RS04790	Not in NCBI
H9D14_RS04795	Not in NCBI
H9D14_RS04800	Not in NCBI
H9D14_RS04805	Not in NCBI
H9D14_RS04810	Not in NCBI
H9D14_RS04815	Not in NCBI
H9D14_RS04820	Not in NCBI
H9D14_RS04825	Not in NCBI
H9D14_RS04830	Not in NCBI
H9D14_RS04835	Not in NCBI
H9D14_RS04840	Not in NCBI
H9D14_RS04845	Not in NCBI
H9D14_RS04850	Not in NCBI
H9D14_RS04855	Not in NCBI
H9D14_RS04860	Not in NCBI
H9D14_RS04865	Not in NCBI
H9D14_RS04870	Not in NCBI
H9D14_RS04875	Not in NCBI
H9D14_RS04880	Not in NCBI
H9D14_RS04885	Not in NCBI
H9D14_RS04890	Not in NCBI
H9D14_RS04895	Not in NCBI
H9D14_RS04900	Not in NCBI
H9D14_RS04905	Not in NCBI
H9D14_RS04910	Not in NCBI
H9D14_RS04915	Not in NCBI
H9D14_RS04920	Not in NCBI
H9D14_RS04925	Not in NCBI
H9D14_RS04930	Not in NCBI
H9D14_RS38175	Not in NCBI
H9D14_RS04940	Not in NCBI
H9D14_RS04945	Not in NCBI
H9D14_RS04950	Not in NCBI
H9D14_RS04955	Not in NCBI
H9D14_RS04960	Not in NCBI
H9D14_RS04965	Not in NCBI
H9D14_RS04970	Not in NCBI
H9D14_RS04975	Not in NCBI
H9D14_RS04980	Not in NCBI
H9D14_RS04985	Not in NCBI
H9D14_RS04990	Not in NCBI
H9D14_RS04995	Not in NCBI
H9D14_RS05000	Not in NCBI
H9D14_RS05005	Not in NCBI
H9D14_RS05010	Not in NCBI
H9D14_RS05015	Not in NCBI
H9D14_RS05020	Not in NCBI
H9D14_RS05025	Not in NCBI
H9D14_RS05030	Not in NCBI
H9D14_RS05035	Not in NCBI
H9D14_RS05040	Not in NCBI
H9D14_RS05045	Not in NCBI
CCM_09337	Not in NCBI
CCM_09338	Not in NCBI
CCM_09339	Not in NCBI
CCM_09340	Not in NCBI
CCM_09341	Not in NCBI
CCM_09342	Not in NCBI
CCM_09343	Not in NCBI
CCM_09344	Not in NCBI
CCM_09345	Not in NCBI
CCM_09346	Not in NCBI
CCM_09347	Not in NCBI
CCM_09348	Not in NCBI
CCM_09349	Not in NCBI
CCM_09350	Not in NCBI
Tcur_0376	Not in NCBI
Tcur_0377	Not in NCBI
Tcur_0378	Not in NCBI
Tcur_0379	Not in NCBI
Tcur_0380	Not in NCBI
UUG66779.1	GenBank
UUG66769.1	GenBank
UUG66763.1	GenBank
UUG66765.1	GenBank
UUG66767.1	GenBank
UUG66746.1	GenBank
UUG66778.1	GenBank
UUG66774.1	GenBank
UUG66777.1	GenBank
UUG66749.1	GenBank
UUG66752.1	GenBank
UUG66761.1	GenBank
UUG66762.1	GenBank
UUG66758.1	GenBank
UUG66753.1	GenBank
UUG66776.1	GenBank
UUG66775.1	GenBank
UUG66766.1	GenBank
UUG66768.1	GenBank
UUG66780.1	GenBank
UUG66745.1	GenBank
UUG66754.1	GenBank
UUG66744.1	GenBank
UUG66757.1	GenBank
UUG66750.1	GenBank
UUG66760.1	GenBank
UUG66764.1	GenBank
UUG66756.1	GenBank
UUG66751.1	GenBank
UUG66743.1	GenBank
UUG66742.1	GenBank
UUG66748.1	GenBank
UUG66771.1	GenBank
UUG66741.1	GenBank
UUG66773.1	GenBank
UUG66770.1	GenBank
UUG66755.1	GenBank
UUG66747.1	GenBank
UUG66759.1	GenBank
UUG66772.1	GenBank
UDF05922.1	GenBank
UDF05924.1	GenBank
UDF05923.1	GenBank
UDF05932.1	GenBank
UDF05925.1	GenBank
UDF05914.1	GenBank
UDF05926.1	GenBank
UDF05927.1	GenBank
UDF05928.1	GenBank
UDF05915.1	GenBank
UDF05929.1	GenBank
UDF05930.1	GenBank
UDF05921.1	GenBank
UDF05920.1	GenBank
UDF05919.1	GenBank
UDF05918.1	GenBank
UDF05917.1	GenBank
UDF05916.1	GenBank
UDF05931.1	GenBank
H9D14_RS00880	Not in NCBI
H9D14_RS00885	Not in NCBI
H9D14_RS00890	Not in NCBI
H9D14_RS00895	Not in NCBI
H9D14_RS00900	Not in NCBI
H9D14_RS00905	Not in NCBI
H9D14_RS00910	Not in NCBI
H9D14_RS00915	Not in NCBI
H9D14_RS00920	Not in NCBI
H9D14_RS00925	Not in NCBI
H9D14_RS00930	Not in NCBI
H9D14_RS00935	Not in NCBI
H9D14_RS00940	Not in NCBI
H9D14_RS00945	Not in NCBI
H9D14_RS00950	Not in NCBI
H9D14_RS00955	Not in NCBI
H9D14_RS00960	Not in NCBI
H9D14_RS00965	Not in NCBI
H9D14_RS00970	Not in NCBI
H9D14_RS00975	Not in NCBI
H9D14_RS00980	Not in NCBI
H9D14_RS00985	Not in NCBI
H9D14_RS00990	Not in NCBI
H9D14_RS00995	Not in NCBI
H9D14_RS38135	Not in NCBI
H9D14_RS01000	Not in NCBI
H9D14_RS01005	Not in NCBI
H9D14_RS01010	Not in NCBI
H9D14_RS01015	Not in NCBI
H9D14_RS01020	Not in NCBI
H9D14_RS01025	Not in NCBI
H9D14_RS01030	Not in NCBI
H9D14_RS01035	Not in NCBI
H9D14_RS01040	Not in NCBI
H9D14_RS01045	Not in NCBI
H9D14_RS01050	Not in NCBI
H9D14_RS01055	Not in NCBI
H9D14_RS01060	Not in NCBI
H9D14_RS01065	Not in NCBI
H9D14_RS01070	Not in NCBI
H9D14_RS01075	Not in NCBI
H9D14_RS01080	Not in NCBI
H9D14_RS01085	Not in NCBI
AAP56239.1	GenBank
WZC35271.1	GenBank
WZC35272.1	GenBank
WZC35273.1	GenBank
WZC35274.1	GenBank
WZC35275.1	GenBank
WZC35276.1	GenBank
WZC35277.1	GenBank
WZC35278.1	GenBank
WZC35279.1	GenBank
WZC35280.1	GenBank
WZC35281.1	GenBank
GLRG_11836	Not in NCBI
GLRG_11837	Not in NCBI
GLRG_11838	Not in NCBI
GLRG_11839	Not in NCBI
GLRG_11840	Not in NCBI
G7Z99_03330	Not in NCBI
G7Z99_03335	Not in NCBI
G7Z99_03340	Not in NCBI
G7Z99_03345	Not in NCBI
BKM31_07955	Not in NCBI
BKM31_07960	Not in NCBI
BKM31_07965	Not in NCBI
BKM31_07970	Not in NCBI
BKM31_07975	Not in NCBI
BKM31_07980	Not in NCBI
BKM31_07985	Not in NCBI
BKM31_07990	Not in NCBI
BKM31_07995	Not in NCBI
BKM31_08000	Not in NCBI
BKM31_08005	Not in NCBI
BKM31_08010	Not in NCBI
BKM31_08015	Not in NCBI
BKM31_08020	Not in NCBI
BKM31_08025	Not in NCBI
BKM31_08030	Not in NCBI
BKM31_08035	Not in NCBI
BKM31_08040	Not in NCBI
BKM31_08045	Not in NCBI
BKM31_08050	Not in NCBI
BKM31_08055	Not in NCBI
BKM31_08060	Not in NCBI
BKM31_08065	Not in NCBI
BKM31_08070	Not in NCBI
BKM31_08075	Not in NCBI
BKM31_08080	Not in NCBI
BKM31_08085	Not in NCBI
BKM31_08090	Not in NCBI
BKM31_08095	Not in NCBI
BKM31_08100	Not in NCBI
BKM31_08105	Not in NCBI
BKM31_08110	Not in NCBI
BKM31_08115	Not in NCBI
BKM31_08120	Not in NCBI
BKM31_08125	Not in NCBI
BKM31_08130	Not in NCBI
BKM31_08135	Not in NCBI
BKM31_08140	Not in NCBI
BKM31_08145	Not in NCBI
BKM31_08150	Not in NCBI
BKM31_08155	Not in NCBI
BKM31_08160	Not in NCBI
BKM31_08165	Not in NCBI
BKM31_08170	Not in NCBI
BKM31_08175	Not in NCBI
BKM31_08180	Not in NCBI
BKM31_08185	Not in NCBI
BKM31_08190	Not in NCBI
BKM31_08195	Not in NCBI
BKM31_08200	Not in NCBI
BKM31_08205	Not in NCBI
BKM31_08210	Not in NCBI
BKM31_08215	Not in NCBI
BKM31_08220	Not in NCBI
BKM31_08225	Not in NCBI
BKM31_08230	Not in NCBI
BKM31_08235	Not in NCBI
BKM31_08240	Not in NCBI
BKM31_08245	Not in NCBI
BKM31_08250	Not in NCBI
BKM31_08255	Not in NCBI
BKM31_08260	Not in NCBI
BKM31_08265	Not in NCBI
K245_RS0110285	Not in NCBI
K245_RS0110290	Not in NCBI
K245_RS0110295	Not in NCBI
K245_RS0110300	Not in NCBI
K245_RS23915	Not in NCBI
K245_RS0110310	Not in NCBI
WR51_29300	Not in NCBI
WR51_29305	Not in NCBI
WR51_29310	Not in NCBI
WR51_29315	Not in NCBI
WR51_29320	Not in NCBI
WOU_03157	Not in NCBI
WOU_03158	Not in NCBI
WOU_03159	Not in NCBI
WOU_03160	Not in NCBI
WOU_03161	Not in NCBI
LALCM10_130008	Not in NCBI
LALCM10_130009	Not in NCBI
LALCM10_130010	Not in NCBI
LALCM10_130011	Not in NCBI
LALCM10_130012	Not in NCBI
TR49_RS24040	Not in NCBI
TR49_RS24045	Not in NCBI
TR49_RS24050	Not in NCBI
TR49_RS43040	Not in NCBI
AIT39686.1	GenBank
AIT39687.1	GenBank
AIT39688.1	GenBank
AIT39689.1	GenBank
AIT39690.1	GenBank
AIT39691.1	GenBank
AIT39692.1	GenBank
AIT39693.1	GenBank
AIT39694.1	GenBank
AIT39695.1	GenBank
AIT39696.1	GenBank
AIT39697.1	GenBank
AT5G25220_rename1	Not in NCBI
AT5G25220	Not in NCBI
AT5G25230	Not in NCBI
AT5G25240	Not in NCBI
AT5G25250	Not in NCBI
AT5G25260	Not in NCBI
AT5G25265	Not in NCBI
AT5G25270	Not in NCBI
AT5G25280	Not in NCBI
AT5G25290	Not in NCBI
AT5G25300	Not in NCBI
AT5G25310	Not in NCBI
AT5G25320_rename1	Not in NCBI
AT5G25320	Not in NCBI
AT5G25320_rename2	Not in NCBI
AT5G25330	Not in NCBI
AT5G25340	Not in NCBI
AT5G25350	Not in NCBI
AT5G25360_rename1	Not in NCBI
AT5G25360	Not in NCBI
AT5G25370_rename1	Not in NCBI
AT5G25370	Not in NCBI
SAMN04489809_1250	Not in NCBI
SAMN04489809_1251	Not in NCBI
SAMN04489809_1252	Not in NCBI
SAMN04489809_1253	Not in NCBI
SAMN04489809_1254	Not in NCBI
SAMN04489809_1255	Not in NCBI
SAMN04489809_1256	Not in NCBI
SAMN04489809_1257	Not in NCBI
SAMN04489809_1258	Not in NCBI
SAMN04489809_1259	Not in NCBI
SAMN04489809_1260	Not in NCBI
PFICI_04360	Not in NCBI
WFP21080.1	GenBank
WFP21079.1	GenBank
WFP21078.1	GenBank
WFP21077.1	GenBank
WFP21076.1	GenBank
WFP21065.1	GenBank
WFP21064.1	GenBank
WFP21066.1	GenBank
WFP21067.1	GenBank
WFP21068.1	GenBank
WFP21069.1	GenBank
WFP21070.1	GenBank
WFP21071.1	GenBank
WFP21072.1	GenBank
WFP21073.1	GenBank
WFP21074.1	GenBank
WFP21075.1	GenBank
EDD38_RS25300	Not in NCBI
EDD38_RS25305	Not in NCBI
EDD38_RS41545	Not in NCBI
EDD38_RS25315	Not in NCBI
EDD38_RS25320	Not in NCBI
EDD38_RS38920	Not in NCBI
EDD38_RS25330	Not in NCBI
EDD38_RS25335	Not in NCBI
EDD38_RS25340	Not in NCBI
EDD38_RS25345	Not in NCBI
EDD38_RS25350	Not in NCBI
WBQ34528.1	GenBank
WBQ34529.1	GenBank
WBQ34530.1	GenBank
WBQ34531.1	GenBank
WBQ34532.1	GenBank
WBQ34533.1	GenBank
N7925_31825	Not in NCBI
N7925_31830	Not in NCBI
N7925_31835	Not in NCBI
N7925_31840	Not in NCBI
N7925_31845	Not in NCBI
N7925_31850	Not in NCBI
N7925_31855	Not in NCBI
OQ248_28165	Not in NCBI
OQ248_28170	Not in NCBI
OQ248_28175	Not in NCBI
OQ248_28180	Not in NCBI
OQ248_28185	Not in NCBI
OQ248_28190	Not in NCBI
OQ248_28195	Not in NCBI
OQ248_28200	Not in NCBI
BEV36864.1	GenBank
BEV36865.1	GenBank
BEV36866.1	GenBank
BEV36867.1	GenBank
BEV36868.1	GenBank
BEV36869.1	GenBank
BEV36870.1	GenBank
BEV36871.1	GenBank
BEV36872.1	GenBank
BEV36873.1	GenBank
BEV36874.1	GenBank
BEV36875.1	GenBank
BEV36876.1	GenBank
BEV36877.1	GenBank
BEV36878.1	GenBank
BEV36879.1	GenBank
BEV36880.1	GenBank
BEV36881.1	GenBank
BEV36882.1	GenBank
BEV36883.1	GenBank
BEV36884.1	GenBank
BEV36885.1	GenBank
BEV36886.1	GenBank
BEV36887.1	GenBank
BEV36888.1	GenBank
BEV36889.1	GenBank
BEV36890.1	GenBank
BEV36891.1	GenBank
BEV36892.1	GenBank
BEV36893.1	GenBank
BEV36894.1	GenBank
BEV36895.1	GenBank
BEV36896.1	GenBank
BEV36897.1	GenBank
BEV36898.1	GenBank
BEV36899.1	GenBank
BEV36900.1	GenBank
BEV36901.1	GenBank
BEV36902.1	GenBank
BEV36903.1	GenBank
BEV36904.1	GenBank
BEV36905.1	GenBank
BEV36906.1	GenBank
BEV36907.1	GenBank
BEV36908.1	GenBank
BEV36909.1	GenBank
BEV36910.1	GenBank
BEV36911.1	GenBank
BEV36912.1	GenBank
BEV36913.1	GenBank
BEV36914.1	GenBank
BEV36915.1	GenBank
BEV36916.1	GenBank
BEV36917.1	GenBank
BEV36918.1	GenBank
BEV36919.1	GenBank
BEV36920.1	GenBank
BEV36921.1	GenBank
BEV36922.1	GenBank
BEV36923.1	GenBank
BEV36924.1	GenBank
BEV36925.1	GenBank
BEV36926.1	GenBank
BEV36927.1	GenBank
KW062_19800	Not in NCBI
KW062_19805	Not in NCBI
ctg1_599	Not in NCBI
ctg1_600	Not in NCBI
ctg1_601	Not in NCBI
ctg1_602	Not in NCBI
ctg1_603	Not in NCBI
ctg1_604	Not in NCBI
ctg1_605	Not in NCBI
ctg1_606	Not in NCBI
ctg1_607	Not in NCBI
ctg1_608	Not in NCBI
ctg1_609	Not in NCBI
ctg1_610	Not in NCBI
ctg1_611	Not in NCBI
ctg1_612	Not in NCBI
ctg1_613	Not in NCBI
ctg1_614	Not in NCBI
ctg1_615	Not in NCBI
ctg1_616	Not in NCBI
ctg1_617	Not in NCBI
DDB_G0271520	Not in NCBI
PENARI_c010G03298	Not in NCBI
PENARI_c010G02147	Not in NCBI
PENARI_c010G08037	Not in NCBI
PENARI_c010G02251	Not in NCBI
PENARI_c010G07355	Not in NCBI
PENARI_c010G07889	Not in NCBI
PENARI_c010G07427	Not in NCBI
PENARI_c010G02081	Not in NCBI
PENARI_c010G00532	Not in NCBI
PENARI_c010G01937	Not in NCBI
PENARI_c010G00061	Not in NCBI
PENARI_c010G07817	Not in NCBI
B9W62_RS00005	Not in NCBI
B9W62_RS00010	Not in NCBI
B9W62_RS00015	Not in NCBI
B9W62_RS00020	Not in NCBI
B9W62_RS00025	Not in NCBI
B9W62_RS00030	Not in NCBI
B9W62_RS00035	Not in NCBI
B9W62_RS00040	Not in NCBI
B9W62_RS00045	Not in NCBI
B9W62_RS00050	Not in NCBI
B9W62_RS00055	Not in NCBI
B9W62_RS00060	Not in NCBI
B9W62_RS00065	Not in NCBI
B9W62_RS00070	Not in NCBI
B9W62_RS00075	Not in NCBI
B9W62_RS00080	Not in NCBI
B9W62_RS00085	Not in NCBI
B9W62_RS00090	Not in NCBI
B9W62_RS00095	Not in NCBI
B9W62_RS00100	Not in NCBI
B9W62_RS00105	Not in NCBI
B9W62_RS00110	Not in NCBI
B9W62_RS00115	Not in NCBI
B9W62_RS00120	Not in NCBI
B9W62_RS00125	Not in NCBI
B9W62_RS00130	Not in NCBI
B9W62_RS00135	Not in NCBI
UUG47285.1	GenBank
UUG47286.1	GenBank
UUG47287.1	GenBank
UUG47288.1	GenBank
UUG47289.1	GenBank
UUG47290.1	GenBank
UUG47291.1	GenBank
UUG47292.1	GenBank
UUG47293.1	GenBank
UUG47294.1	GenBank
UUG47295.1	GenBank
UUG47296.1	GenBank
UUG47297.1	GenBank
UUG47298.1	GenBank
UUG47299.1	GenBank
